	annotater_id	table_id	hypothesis	label
9175	GW1	T1420	ஜெரமி கோர்பின் தனது மூன்று குழந்தைகளையும் ஒரே மனைவியுடன் கொண்டிருந்தார்.	N
9176	GW1	T1420	ஜெரமி கோர்பின் மற்றும் லாரா அல்வாரஸ் திருமணம் 10 ஆண்டுகளுக்கு முன்பு நடந்தது.	C
9177	GW76	T1420	ஜெரமி பெர்னார்ட் கோர்பின் தனது முதல் மனைவியை 5 ஆண்டுகள் மணந்தார்.	E
9178	GW76	T1420	ஜேன் சாப்மேன் கோர்பினின் மூன்று மகன்களின் தாயாக இருந்தார்.	N
9179	GW76	T1420	ஜெரமி பெர்னார்ட் கோர்பினுக்கு உடன்பிறப்புகள் இல்லை.	C
9180	GW1	T1422	ஜோ வால்ஷ் 20-ம் நூற்றாண்டின் முதல் பாதியில் பிறந்தார்.	E
9181	GW1	T1422	"""ஜோ வால்ஷ் தனது"" ""கோமாளி இளவரசர் ஆஃப் ராக்"" ""புனைப்பெயருக்கு முன்பு"" ""சராசரி ஜோ"" ""என்ற புனைப்பெயர் பெற்றார்."""	N
9182	GW1	T1422	ஜோ வால்ஷ் அறுபது ஆண்டுகளுக்கும் மேலாக இசை அமைத்து வருகிறார்.	C
9183	GW4	T1422	ஜோ வால்ஷ் 17 வயதிலேயே இசை நிகழ்ச்சிகளை நிகழ்த்தத் தொடங்கினார்.	E
9184	GW4	T1422	ஜோ வால்ஷ் அவர்கள் பாடுவதை விட கிட்டார் வாசிக்கிறார்.	N
9185	GW4	T1422	ஜோ வால்ஷ் தனது மேடை பெயருக்கு தனது சட்டப்பூர்வ பெயரைப் பயன்படுத்துகிறார்.	C
9186	GW74	T1422	ஜோ வால்ஷ் தனது 16 வயதில் தனது வாழ்க்கையைத் தொடங்கினார்.	E
9187	GW74	T1422	ஜோ வால்ஷ் தி ஈகிள்ஸில் கிட்டார் வாசித்தார்.	N
9188	GW74	T1422	ஜோ வால்ஷ் தனது 15 வயதில் தொழில் ரீதியாக பாடத் தொடங்கினார்.	C
9189	GW1	T1423	19ம் நூற்றாண்டின் தொடக்கத்திற்குச் சற்று முன்னர் கே. உலேம் அசிரோன் அசிரோன் திஹான்யி பிறந்தார்.	E
9190	GW1	T1423	பிளாஸ்மா காட்சியை கண்டுபிடிப்பதற்கு முன் அகச்சிவப்பு நிழற்படக் கருவியைக் கண்டுபிடித்தார்.	N
9191	GW1	T1423	ஹங்கேரியில் மட்டுமே வாழ்ந்தவர்.	C
9192	GW4	T1423	இவர் தனது 40வது வயதில் மரணமடைந்தார்.	E
9193	GW4	T1423	இவரது வாழ்நாள் முழுவதும் ஹங்கேரியிலேயே கழித்தார்.	N
9194	GW4	T1423	கணினிகளை உருவாக்குவதில் கே. ஒய். ஒய். ஒய். ஒய். ஒய். ஒய். ஒய். ஒய். ஒய். ஒய்.	C
9195	GW74	T1423	தனது 50 ஆவது பிறந்தநாளுக்கு ஒரு மாதத்திற்கு முன்னர் கே.	E
9196	GW74	T1423	இத்தாலியில் வசிக்கும் போது கே. ஒய்ல்ம் அசிரோன் அசிரோன் திஹானீ பிளாஸ்மா காட்சியை உருவாக்கினார்.	N
9197	GW74	T1423	அவர் பிறந்த அதே நகரத்தில் கே. அசோலீம் அசோலீம் அசோலீம் அசோலீம் திஹன்யி இறந்தார்.	C
9198	GW4	T1424	ஜான் ஸ்டாமோஸ் இரண்டு முறை திருமணம் செய்து கொண்டார்.	E
9199	GW4	T1424	ஜான் ஸ்டாமோஸுக்கும் கேட்லின் மெக் ஹக் என்ற மகனும் பிறந்தனர்.	N
9200	GW4	T1424	ஜான் ஸ்டாமோஸ் 5 வயதிலிருந்தே நடித்துவருகிறார்.	C
9201	GW74	T1424	ஜான் ஸ்டாமோஸ் தனது வாழ்க்கையைத் தொடங்கிய 16 ஆண்டுகளுக்குப் பின்னர் ரெபேக்கா ரோமினை மணந்தார்.	E
9202	GW74	T1424	ஜான் ஸ்டாமோஸ் மற்றும் ரெபேக்கா ரோமின் தம்பதிகளுக்கு ஒரு குழந்தை உள்ளது.	N
9203	GW74	T1424	ஜான் பிலிப் ஸ்டாமோஸ் தனது இரண்டாவது மனைவியான கைட்லின் மெக் ஹக் என்பவரை 40 வயதில் மணந்தார்.	C
9204	GW84	T1424	ஜான் ஸ்டாமோஸ் இரண்டு முறை திருமணம் செய்து கொண்டார்.	E
9205	GW84	T1424	ஜான் ஸ்டாமோஸ் ஒரு சிறந்த இசைக்கலைஞர்.	N
9206	GW84	T1424	ஜான் ஸ்டாமோஸ் முதலில் 2018 இல் திருமணம் செய்து கொண்டார்.	C
9207	GW84	T1425	ஜோஷ் ப்ரோலின் 1980களில் இருந்து நடித்துவருகிறார்.	E
9208	GW84	T1425	ஜோஷ் புரோலினின் குழந்தைகள் அனைவரும் டயன் லேனுக்காக உள்ளனர்.	N
9209	GW84	T1425	ஜோஷ் ப்ரோலின் சமீபத்தில் டையான் லேன் என்பவரை திருமணம் செய்து கொண்டார்.	C
9210	GW4	T1425	ஜோஷ் புரோலின் 16 வயதிலேயே இசை நிகழ்ச்சிகளை நிகழ்த்தத் தொடங்கினார்.	E
9211	GW4	T1425	ஜோஷ் புரோலின் தனது அனைத்து குழந்தைகளையும் டயன் லேன் என்பவருடன் கொண்டிருந்தார்.	N
9212	GW4	T1425	ஜோஷ் புரோலின் பிறந்தபோது ஓகியோவில் வசித்து வந்தார்.	C
9213	GW85	T1425	ஜோஷிக்கு 3 குழந்தைகள் உள்ளனர்.	E
9214	GW85	T1425	ஜோஷுக்கு திருமணமாகி விட்டது	N
9215	GW85	T1425	ஜோஷுக்கு திருமணம் ஆகவில்லை	C
9216	GW31	T1427	ஜூஸ் பிளஸ் + கார்டன் ப்ளஸ் கலவையில் 140% வைட்டமின் ஏ பீட்டா கரோட்டீனாக உள்ளது.	E
9217	GW31	T1427	2 கப் ஜூஸ் ப்ளஸ் + கார்டன் ப்ளஸ் கலவையை உட்கொண்டால், பரிந்துரைக்கப்பட்ட அளவு வைட்டமின் சி கிடைக்கும்.	N
9218	GW31	T1427	ஜூஸ் ப்ளஸ் + கார்டன் ப்ளஸ் கலவையில் 2 கிராம் சர்க்கரை உள்ளது.	C
9219	GW4	T1427	ஜூஸ் பிளஸ் + கார்டன் ப்ளஸ் ஒரு நாளைக்கு தேவைப்படுவதைவிட அதிகமான வைட்டமின் ஏ இருப்பதால் அறியப்படுகிறது.	E
9220	GW4	T1427	ஜூஸ் ப்ளஸ் + கார்டன் ப்ளஸ் கலவையில் மிகக் குறைவான சர்க்கரையே உள்ளது.	N
9221	GW4	T1427	ஜூஸ் பிளஸ் + கார்டன் ப்ளஸ் கலவையை ஒரு நேரத்தில் எடுத்துக் கொள்ள வேண்டும்.	C
9222	GW1	T1427	ஜூஸ் ப்ளஸ் + கார்டன் ப்ளஸ் கலவையில் தினசரி பரிந்துரைக்கப்படும் வைட்டமின் ஏ மதிப்பை விட அதிகமாக உள்ளது.	E
9223	GW1	T1427	ஜூஸ் பிளஸ் + தோட்ட கலவை பெரியவர்களுக்கு விற்கப்படுகிறது.	N
9224	GW1	T1427	ஜூஸ் ப்ளஸ் + கார்டன் ப்ளஸ் கலவையில் கால்சியத்தை விட சோடியம் அதிகம் உள்ளது.	C
9225	GW76	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங் அறிவியலுக்காக பல விருதுகளைப் பெற்றார்.	E
9226	GW76	T1433	சர் ஜான் ஆம்பிரோஸ் ஃப்ளெமிங் இங்கிலாந்துக்கு வெளியே பயணம் செய்யவில்லை.	N
9227	GW76	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங்கின் பிறப்பும் இறப்பும் ஒரே ஊரில் நிகழ்ந்தன.	C
9228	GW84	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங் (John Ambrose Fleming) ஓர் ஆங்கிலேய விஞ்ஞானி ஆவார்.	E
9229	GW84	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங் லண்டன் பல்கலைக்கழகக் கல்லூரியில் பட்டம் பெற்றார்.	N
9230	GW84	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங் ஹியூஸ் பதக்கத்தை வெல்வதற்கு முன்பு ஆல்பர்ட் பதக்கத்தை வென்றார்.	C
9231	GW14	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங் கிட்டத்தட்ட ஒரு நூற்றாண்டு காலம் வாழ்ந்தார்.	E
9232	GW14	T1433	சர் ஜான் ஆம்பிரோஸ் பிளெமிங் ஹெரால்டு பார்லோவுடன் மிகவும் நல்ல நண்பராக இருந்தார்.	N
9233	GW14	T1433	சர் ஜான் ஆம்பிரோஸ் ஃப்ளெமிங் ஃப்ரெட்ரிக் குத்ரியின் வழிகாட்டியாக இருந்தார்.	C
9234	GW84	T1438	ஜிந்தர் மஹால் அமெரிக்காவுக்கு வெளியே பிறந்தவர்.	E
9235	GW84	T1438	ஜிந்தர் மஹால் அமெரிக்காவில் வாழ்ந்ததை விட கனடாவில் அதிக காலம் வாழ்ந்தார்.	N
9236	GW84	T1438	ஜிந்தர் மஹால் முப்பது ஆண்டுகளுக்கும் மேலாக நிகழ்த்தப்பட்டு வருகிறது.	C
9237	GW86	T1438	ஜிந்தர் மஹால் ஒன்றுக்கும் மேற்பட்ட பெயர்களால் அறியப்படுகிறது.	E
9238	GW86	T1438	ஜிந்தர் மஹால் தனது பிறந்த பெயரில் இருந்து சட்டப்பூர்வமாக பெயர் மாற்றப்பட்டுள்ளார்.	N
9239	GW86	T1438	ஜிந்தர் மஹால் கல்காரியில் வசிக்கிறார்.	C
9240	GW1	T1438	ஜிந்தர் மஹால் 1986 கோடையில் பிறந்தார்.	E
9241	GW1	T1438	இளம் வயதிலேயே யுவராஜ் சிங் தேசி தனது பெயரை ஜிந்தர் மஹால் என்று மாற்றினார்.	N
9242	GW1	T1438	ஜிந்தர் மஹாலின் தற்போதைய குடியிருப்பு அமெரிக்காவின் தென்மேற்கு பகுதியில் உள்ளது.	C
9243	GW74	T1439	ஜோனதன் டேவிட் பெல்லியன் தன்னுடைய 20-வது வயதில் தன் வாழ்க்கையைத் தொடங்கினார்.	E
9244	GW74	T1439	ஜோனதன் டேவிட் பெல்லியன் (Jonathan David Bellion) 2011 இல் Visionary என்ற முத்திரையுடன் கையெழுத்திட்டார்.	N
9245	GW74	T1439	ஜோனதன் டேவிட் பெல்லியன் தனது 19-வது வயதில் ஒரு பாடலைப் பாடினார்.	C
9246	GW84	T1439	கிறிஸ்மஸுக்கு மறுநாள் ஜான் பெல்லியன் பிறந்தார்.	E
9247	GW84	T1439	ஜான் பெல்லியன் R மற்றும் b இசையை விட அதிகமாக ஹிப் ஹாப் இசையை பதிவு செய்கிறார்.	N
9248	GW84	T1439	ஜான் பெல்லியன் ஹிப் ஹாப் இசையை மட்டுமே நிகழ்த்துகிறார்.	C
9249	GW4	T1439	ஜான் பெல்லியன் ராப்பிங்கிற்கு பெயர் பெற்றவர்.	E
9250	GW4	T1439	ஜான் பெல்லியன் அவர்கள் ராப் இசைக்கத் தொடங்குவதற்கு முன்பு பியானோ வாசிக்கத் தொடங்கினார்.	N
9251	GW4	T1439	ஜான் பெல்லியன் அவர்கள் பிறந்த பெயரிலிருந்து வேறுபட்ட ஒரு மேடை பெயரைப் பயன்படுத்துகிறார்.	C
9252	GW77	T1447	ஜூடி கார்லாண்ட் 4 முறை திருமணம் செய்து 3 குழந்தைகளுக்கு தாயானார்.	E
9253	GW77	T1447	ஜூடி கார்லாந்துக்கு ஒரு மகன் மற்றும் இரண்டு மகள்கள் இருந்தனர்.	N
9254	GW77	T1447	1969-ல் ஜூடி கார்லாண்ட் இறந்தபோது அவருக்கு 50 வயது	C
9255	GW84	T1447	ஜூடி கார்லாண்ட் தனது மற்ற கணவர்களைவிட சிட்னி லூஃப்டை நீண்ட காலம் மணந்தார்.	E
9256	GW84	T1447	ஜூடி கார்லாண்டின் குழந்தைகள் அனைவரும் சிட்னி லஃப்ட்டுக்காக இருக்கிறார்கள்.	N
9257	GW84	T1447	ஜூடி கார்லாண்ட் இயற்கையான காரணங்களால் இறந்தார்.	C
9258	GW1	T1447	ஜூடி கார்லாந்து பெரும்பாலான கலாச்சாரங்களில் குறுகியதாகக் கருதப்படுகிறார்.	E
9259	GW1	T1447	ஜூடி கார்லாந்தின் மூன்று குழந்தைகளும் வெவ்வேறு தந்தைகளைக் கொண்டிருந்தனர்.	N
9260	GW1	T1447	ஜூடி கார்லாண்ட் ஆண்டின் வெவ்வேறு பருவங்களில் பிறந்து இறந்தார்.	C
9261	GW87	T1448	ஜெசிகா பியேல் ஒரு நடிகை, தாய் மற்றும் கணவர் ஆவார்.	E
9262	GW87	T1448	ஜெசிகா பைல் ஜஸ்டின் டிம்பர்லேக்கை திருமணம் செய்து கொண்டார்.	N
9263	GW87	T1448	ஜெசிக்கா பீல் டஃப்ட்ஸ் பல்கலைக்கழகத்தில் பயின்றார், ஆனால் பட்டம் பெறவில்லை.	C
9264	GW40	T1448	2012 ஆம் ஆண்டில் ஜஸ்டின் டிம்பர்லேக்கை திருமணம் செய்து கொண்டார்.	E
9265	GW40	T1448	ஜெசிகா பீல் 1994 முதல் ஒரு நடிகையாக இருந்து வருகிறார்.	N
9266	GW40	T1448	ஜஸ்டின் டிம்பர்லேக்குக்கும் ஜெசிகா பைலுக்கும் குழந்தை இல்லை.	C
9267	GW28	T1448	ஜெசிகா பைல் ஒரு பொழுதுபோக்கு கலைஞர்.	E
9268	GW28	T1448	ஜெசிக்கா பியேலுக்கு திருமணமாகி ஒரு மகள் உள்ளார்.	N
9269	GW28	T1448	ஜெசிகா பைல் தனது இருபது வயதின் தொடக்கத்தில் இருந்தே தீவிரமாக செயல்பட்டு வருகிறார்.	C
9270	GW84	T1453	Jose Mourinho குறைந்தபட்சம் 1980 களில் இருந்து போட்டியிடுகிறார்.	E
9271	GW84	T1453	1989-ல் ஜோஸ் மொரின்ஹோ போட்டியிட்டார்.	N
9272	GW84	T1453	Jose Mourinho 1981-ல் Belenenses இல் இருந்தார்.	C
9273	GW0	T1453	மோரின்ஹோ போர்த்துகீசியர்.	N
9274	GW1	T1453	மோரின்ஹோ என்பவர் காயம் காரணமாக ரியோ ஒலிம்பிக் போட்டியிலிருந்து விலகினார்.	N
9275	GW87	T1454	நோட்ரே டேம் அருகே ஒரு சமூக கல்லறை உள்ளது.	E
9276	GW87	T1454	நோட்ரே டேம் பல்கலைக்கழகம் பல குறிப்பிடத்தக்க எழுத்தாளர்களின் அல்மா மேட்டர் என்று கூறப்படுகிறது.	N
9277	GW87	T1454	ஜூலியஸ் அலோசியஸ் அமெரிக்காவில் வசிக்கும் போது அசாதாரணமான இளம் வயதிலேயே காலமானார்.	C
9278	GW4	T1454	ஜூலியஸ் அலோசியஸ் (ஆர்தர்) நியூவ்லாந்து சி. எஸ். சி., பி. எச். டி. அமெரிக்காவில் பள்ளிக்குச் சென்றார்.	E
9279	GW4	T1454	ஜூலியஸ் அலோசியஸ் (ஆர்தர்) நியூவ்லாந்து சி. எஸ். சி., பி. எச். டி.	N
9280	GW4	T1454	ஜூலியஸ் அலோசியஸ் (ஆர்தர்) நியூவ்லாந்து சி. எஸ். சி., பி. எச். டி.	C
9281	GW0	T1454	ஜூலியஸ் அலோசியஸ் காதலர் தினத்தன்று பிறந்தார்.	E
9282	GW0	T1454	ஜூலியஸ் அலோசியஸ் தனது மரணத்திற்கு பல ஆண்டுகளுக்கு முன்பு இந்தியானாவில் வாழ்ந்தார்.	N
9283	GW0	T1454	ஜூலியஸ் அலோசியஸ் அவரது பிறந்த நாட்டில் அடக்கம் செய்யப்பட்டார்.	C
9284	GW1	T1460	2012ஆம் ஆண்டின் வசந்த காலத்தில் கீன் ஐஸ் முறியடிக்கப்பட்டது.	E
9285	GW1	T1460	கீன் ஐஸ் அமெரிக்காவில் மட்டுமே பந்தயம் நடத்தியது.	N
9286	GW1	T1460	கீன் ஐஸ் தனது தொழில் வாழ்க்கையில் மூன்றாம் இடத்தை விட இரண்டாவது இடத்தை பிடித்தார்.	C
9287	GW68	T1460	டோனெகல் ரேசிங் மற்றும் காலுமெட் ஃபார்ம் ஆகியவை கீன் ஐஸ்ஸின் உரிமையை ஐந்து ஆண்டுகளுக்குப் பின்னர் எடுத்துக் கொண்டன.	E
9288	GW68	T1460	அவரது தாத்தா மற்றும் பேரன் இருவரும் வளைகுடா நிறமுடையவர்களாக இருந்தனர்.	N
9289	GW68	T1460	2012ல் அவர் தூக்கியெறியப்பட்டதிலிருந்து, கீன் ஐஸ் நான்கு மில்லியன் டாலர்களுக்கு மேல் வருமானம் ஈட்டியுள்ளது.	C
9290	GW4	T1460	கீன் ஐஸ் ஒரு ஆண் குதிரை ஆகும்.	E
9291	GW4	T1460	கீன் ஐஸ் நிறுவனம் அதன் உரிமையாளருக்கு லாபத்தை ஈட்டியுள்ளது.	N
9292	GW4	T1460	கீன் ஐஸ் அவர்கள் தோல்வியடைந்ததை விட அதிக ஓட்டங்களை வென்றுள்ளார்.	C
9293	GW76	T1460	இசுலாமிய நூல் 2012 ஆம் ஆண்டு வெளிவந்த தமிழ்த் திரைப்படமாகும்.	E
9294	GW76	T1460	கீன் ஐஸ் இன்னும் பந்தயங்களில் வெற்றி பெற்று தனது சொந்தக்காரரான டோனகல் பந்தயத்திற்காக பணம் சம்பாதித்து வருகிறார்.	N
9295	GW76	T1460	மீண்டும் அற்புதமான கீன் ஐஸின் தந்தைவழி தாத்தா இருந்தார்.	C
9296	GW1	T1462	கேத் மராவின் தொழில் இரண்டு தசாப்தங்களுக்கு மேலாக நடந்து வருகிறது.	E
9297	GW1	T1462	கேட் மாரா முதலில் மாடலிங் செய்த பின்னர் ஒரு நடிகையாக ஆனார்.	N
9298	GW1	T1462	1983 ஆம் ஆண்டின் இலையுதிர் காலத்தில் கேட் மாரா பிறந்தார்.	C
9299	GW68	T1462	கேட் தனது 33,34 அல்லது 35 வயதில் ஜேமி பெல்லை மணந்தார்.	E
9300	GW68	T1462	கேத்தின் சகோதரி ரூனியும் ஒரு நடிகையாவார்.	N
9301	GW68	T1462	கேத் 11 வயதாக இருந்தபோது சுறுசுறுப்பாக இருந்தாள்.	C
9302	GW84	T1462	கேட் மாரா மேற்கு கடற்கரையில் பிறந்தார்.	E
9303	GW84	T1462	கேட் மராவின் ஒரே சகோதரி மாரா ஆவார்.	N
9304	GW84	T1462	கேத் மரியா திருமணமாகி ஐந்து ஆண்டுகள் ஆகின்றன.	C
9305	GW40	T1463	"ஜெஃப் பக்லேயின் நடுப்பெயர் ஸ்காட் என்பதாகும், அவர் சில நேரங்களில் ஸ்காட் ""ஸ்காட்டி"" மூர்ஹெட் என்பவரால் அழைக்கப்படுகிறார்."	E
9306	GW40	T1463	ஜெஃப் பக்லி நவம்பரில் பிறந்தார், மே மாதத்தில் இறந்தார்.	N
9307	GW40	T1463	ஜெஃப் பக்லி ஒரு இசைக்குழுவின் ஒரு பகுதியாக அறியப்பட்டார், அங்கு அவர் பாஸ் வாசித்தார்.	C
9308	GW1	T1463	ஜெஃப் பக்லி ஒரு பத்தாண்டுக்கும் குறைவான காலப்பகுதியில் ஒரு சுறுசுறுப்பான வாழ்க்கையைக் கொண்டிருந்தார்.	E
9309	GW1	T1463	பியானோ வாசிக்க கற்றுக்கொள்வதற்கு முன்பு ஜெஃப் பக்லி டல்ஸிமர் வாசிக்க கற்றுக்கொண்டார்.	N
9310	GW1	T1463	ஜெஃப் பக்லி 1966 ஆம் ஆண்டு கோடையில் பிறந்தார்.	C
9311	GW0	T1463	ஜெஃப் பக்லி அவரது நடுத்தர பெயரால் சில மக்களால் அறியப்பட்டார்.	E
9312	GW0	T1463	ஜெஃப் பக்லி 30 வயதில் தற்கொலை செய்து கொண்டார்.	N
9313	GW0	T1463	ஜெஃப் பக்லேயின் இசை வாழ்க்கை பல தசாப்தங்கள் நீடித்தது.	C
9314	GW84	T1466	ஜெஃப் செசன்ஸ் அவரது தந்தையின் பெயரால் அழைக்கப்பட்டார்.	E
9315	GW84	T1466	ஜெஃப் செசன்ஸ் 'குழந்தைகள் அனைத்து அவரது மனைவி உள்ளன.	N
9316	GW84	T1466	ஜெஃப் செஷன்ஸ் 80-களில் இருக்கிறார்.	C
9317	GW74	T1466	ஜெஃப் செஷன்ஸ் தனது சொந்த மாநிலத்தில் உள்ள ஒரு பல்கலைக்கழகத்தில் பயின்றார்.	E
9318	GW74	T1466	ஜெஃப் செஷன்ஸ் மற்றும் மேரி பிளாக்ஷீர் தம்பதியினருக்கு 3 குழந்தைகள் இருந்தனர்.	N
9319	GW74	T1466	ஜெஃப் செஷன்ஸ் தனது சொந்த மாநிலத்திற்கு வெளியே உள்ள ஒரு பல்கலைக்கழகத்தில் ஜூரிஸ் டாக்டர் பட்டம் பெற்றார்.	C
9320	GW4	T1466	ஜெஃப் செஷன்ஸ் இரண்டு வெவ்வேறு பல்கலைக்கழகங்களுக்கு சென்றார்.	E
9321	GW4	T1466	ஜெஃப் செஷன்ஸ் எப்போதுமே குடியரசுக் கட்சியின் ஒரு பகுதியாக இருந்து வருகிறார்.	N
9322	GW4	T1466	ஜெஃப் செசன்ஸ் ஜார்ஜியாவில் பிறந்தார்.	C
9323	GW4	T1470	ஜூலியோ இக்லெசியாஸ் ஒன்றுக்கும் மேற்பட்ட மனைவிகளைக் கொண்டிருந்தார்.	E
9324	GW4	T1470	ஜூலியோ இக்லெசியாஸ் தனது முதல் மனைவியின் மூலம் அனைத்து குழந்தைகளையும் பெற்றார்.	N
9325	GW4	T1470	ஜூலியோ இக்லெசியாஸ் 2017ல் காலமானார்.	C
9326	GW80	T1470	ஜூலியோ இக்லெசியாஸ் செப்டம்பர் 23,1943-ல் ஸ்பெயினிலுள்ள மாட்ரிட்டில் பிறந்தார்.	E
9327	GW80	T1470	ஜூலியோ இக்லெசியாஸுக்கும் அவரது மனைவி மிராண்டாவுக்கும் 8 குழந்தைகள் உள்ளனர்.	N
9328	GW80	T1470	ஜூலியோ இக்லெசியாஸ் தனது மனைவி மிராண்டாவுடன் ஸ்பெயினில் உள்ள மாட்ரிட்டில் வசித்து வருகிறார்.	C
9329	GW68	T1470	ஜூலியோ ஜோச்ரேட் இக்லெசியாஸ் டி லா குவேவா என்ரிக் இக்லெசியாசுக்கு முன் பிறந்தார்.	E
9330	GW68	T1470	ஜூலியோ தனது குழந்தைப் பருவத்தின் பத்து ஆண்டுகளை மெக்சிகோ நகரில் கழித்தார்.	N
9331	GW68	T1470	அவர் மிராண்டா ரின்ஸ்பர்கரை இஸ்பெல் ப்ரீஸ்லருக்கு முன் மணந்தார்.	C
9332	GW31	T1471	ஜோயன்னா நியூசம் சுரமண்டலம் மற்றும் பியானோ வாசிக்கிறார் மற்றும் 2002 முதல் ஒரு இசைக்கலைஞராக உள்ளார்.	E
9333	GW31	T1471	ஜோயன்னா நியூசம் மற்றும் அவரது கணவர் ஆண்டி சாம்பெர்க் கலிபோர்னியாவின் லாஸ் ஏஞ்சல்ஸில் வசித்து வருகின்றனர்.	N
9334	GW31	T1471	ஜோயன்னா நியூசம் மூன்று முறை திருமணம் செய்து கொண்டார் மற்றும் 2 வெவ்வேறு தந்தைகளுடன் 4 குழந்தைகள் உள்ளனர்.	C
9335	GW1	T1471	ஜோயன்னா நியூசமின் தொழில் 15 ஆண்டுகளுக்கும் மேலாக போய்க் கொண்டிருக்கிறது.	E
9336	GW1	T1471	ஜோனா நியூசம் பியானோ வாசிப்பதற்கு முன்பு சுரமண்டலம் வாசித்தார்.	N
9337	GW1	T1471	1982 கோடைக்காலத்தில் ஜோயன்னா நியூசம் பிறந்தார்.	C
9338	GW84	T1471	ஜோயன்னா நியூசம் என்பவருக்கு திருமணமாகி ஐந்து வருடங்களுக்கும் மேலாக ஆகிவிட்டது.	E
9339	GW84	T1471	ஜோயன்னா நியூசம் அவர் பாடுவதை விட நீண்ட காலமாக கிட்டார் வாசித்து வருகிறார்.	N
9340	GW84	T1471	ஜோயன்னா நியூசமும் அவளுடைய கணவரும் பிள்ளையில்லாதவர்கள்.	C
9341	GW31	T1472	கார்ல் வான் டெர்சாகி ஒரு இயந்திரப் பொறியாளராக பணியாற்றினார், 1946 ஆம் ஆண்டில் ஃபிராங்க் பி. பிரவுன் மெடாலின் விருது அவருக்கு வழங்கப்பட்டது.	E
9342	GW31	T1472	கார்ல் வான் டெர்சாகி மாசசூசெட்ஸில் உள்ள வின்செஸ்டரில் புதைக்கப்பட்டார், அங்கு அவர் 1963ல் காலமானார்.	N
9343	GW31	T1472	கார்ல் வான் டெர்சாகி சின்னா லோம்னிட்சை சந்தித்ததே இல்லை.	C
9344	GW1	T1472	கார்ல் வான் டெர்சாகி தனது அறுபதுகளில் இருந்தபோது பிராங்க் பி. பிரவுன் பதக்கம் வென்றார்.	E
9345	GW1	T1472	கார்ல் வான் டெர்சாகி தனது பிற்கால வாழ்க்கை வரை ஆஸ்திரியா-ஹங்கேரியில் வாழ்ந்தார்.	N
9346	GW1	T1472	கார்ல் வான் டெர்சாகி 20 ஆம் நூற்றாண்டில் மட்டுமே வாழ்ந்தார்.	C
9347	GW4	T1472	கார்ல் வான் டெர்சாகி பல விஷயங்களை மேம்படுத்த உதவினார்.	E
9348	GW4	T1472	கார்ல் வான் டெர்சாகி ஒரு குழந்தையாக இருந்தபோது அமெரிக்கா சென்றார்.	N
9349	GW4	T1472	கார்ல் வான் டெர்சாகி ஒருபோதும் பிரபலமான எவருக்கும் கற்பித்ததில்லை.	C
9350	GW1	T1475	கீத் கேரடினின் முதல் திருமணம் ஒன்றரை தசாப்தத்திற்கும் மேலாக நீடித்தது.	E
9351	GW1	T1475	கீத் கேரடினின் குழந்தைகள் ஒவ்வொருவருக்கும் வேறுபட்ட உயிரியல் தாயார் இருந்தார்.	N
9352	GW1	T1475	கீத் கேரடின் 1949-ன் வசந்த காலத்தில் பிறந்தார்.	C
9353	GW84	T1475	கேத் கேரடின் நாற்பது ஆண்டுகளுக்கு மேலாக இசை நிகழ்ச்சிகளை நடத்தி வருகிறார்.	E
9354	GW84	T1475	கீத் கேரடினின் குழந்தைகள் அனைவரும் அவரது முதல் மனைவிக்கு பிறந்தவர்கள்.	N
9355	GW84	T1475	கீத் கேரடின் தனது இரண்டாவது மனைவியைவிட நீண்ட காலம் தனது இரண்டாவது மனைவியை மணந்தார்.	C
9356	GW77	T1475	கீத் கேரடின் இரண்டு முறை திருமணம் செய்து 3 குழந்தைகளுக்கு தாயானார்.	E
9357	GW77	T1475	கீத் கேரடினுக்கு இரண்டு மகள்களும், ஒரு மகனும் உள்ளனர்	N
9358	GW77	T1475	கீத் கேரடின் இருமுறை விவாகரத்து பெற்றுள்ளார், மிக சமீபத்தில் 2006 இல் விவாகரத்து பெற்றார்.	C
9359	GW1	T1476	ஜான் மெக்கெய்ன் தனது தாத்தாவைப் போலவே அதே பெயரைக் கொண்டிருந்தார்.	E
9360	GW1	T1476	ஜான் மெக்கெயின் கரோல் ஷெப்பை விவாகரத்து செய்து சிண்டி ஹென்ஸ்லியை மணந்தார்.	N
9361	GW1	T1476	ஜான் மெக்கெயின் 1936 வசந்தகாலத்தில் பிறந்தார்.	C
9362	GW84	T1476	ஜான் மெக்கெய்ன் இராணுவத்தில் பணியாற்றினார்.	E
9363	GW84	T1476	ஜான் மக்கெயினின் ஒரே உடன்பிறப்பு அவரது சகோதரர் ஜோ ஆவார்.	N
9364	GW84	T1476	ஜான் மக்கெயின் பொதுமக்கள் கல்லறையில் அடக்கம் செய்யப்பட்டார்.	C
9365	GW31	T1476	ஜான் மெக்கெயின் ஆகஸ்ட் 25,2018 அன்று கிளையோபிளாஸ்டோமா நோயால் இறந்தார்.	E
